"Id","ListingCreationYear","Occupation","mean_loanOriginalAmount","median_loanOriginalAmount","sum_loanOriginalAmount","mean_amountDelinquent","median_amountDelinquent","sum_amountDelinquent","mean_investors","median_investors","sum_investors","mean_prosperScore","median_prosperScore","sum_prosperScore","mean_estimatedLoss","median_estimatedLoss","sum_estimatedLoss","mean_estimatedReturn","median_estimatedReturn","sum_estimatedReturn","mean_statedMonthlyIncome","median_statedMonthlyIncome","sum_statedMonthlyIncome","mean_creditScoreRangeLower","median_creditScoreRangeLower","sum_creditScoreRangeLower","mean_monthlyLoanPayment","median_monthlyLoanPayment","sum_monthlyLoanPayment","mean_borrowerAPR","median_borrowerAPR","sum_borrowerAPR","mean_borrowerRate","median_borrowerRate","sum_borrowerRate","mean_debtToIncomeRatio","median_debtToIncomeRatio","sum_debtToIncomeRatio","mean_term","median_term","sum_term","count"
"466",2013,"Bus Driver",7883.89830508475,6250,930300,3221.99152542373,0,380195,40.271186440678,1,4752,4.6271186440678,4,546,0.0879330508474576,0.08615,10.3761,0.0928116949152542,0.09021,10.95178,3983.51059322034,3687.5,470054.25,685.593220338983,680,80900,252.619237288136,196.435,29809.07,0.237141101694915,0.23668,27.98265,0.205459322033898,0.20545,24.2442,NA,NA,NA,44.3389830508475,36,5232,118
"467",2013,"Car Dealer",11438.0281690141,10000,812100,178.901408450704,0,12702,45.5774647887324,2,3236,5.71830985915493,5,406,0.0730647887323944,0.0599,5.1876,0.0858614084507042,0.08172,6.09616,6920.95657270423,5833.333333,491387.916662,696.338028169014,700,49440,340.44676056338,326.06,24171.72,0.209772816901408,0.19859,14.89387,0.180650704225352,0.162,12.8262,NA,NA,NA,46.1408450704225,36,3276,71
"468",2013,"Chemist",11911.1111111111,10000,536000,40.4222222222222,0,1819,73.6444444444444,8,3314,5.84444444444444,6,263,0.0677044444444444,0.0624,3.0467,0.0854857777777778,0.0836,3.84686,5676.14259264444,5532.333333,255426.416669,704.888888888889,700,31720,354.750222222222,318.63,15963.76,0.205154444444444,0.19859,9.23195,0.173973333333333,0.162,7.8288,0.266666666666667,0.24,12,45.6,36,2052,45
"469",2013,"Civil Service",11497.7948207171,10000,5771893,1607.11354581673,0,806771,56.1673306772908,1,28196,5.68326693227092,5,2853,0.0696091633466135,0.06365,34.9438,0.0873327689243028,0.0861,43.84105,6346.24252988446,5867.4583335,3185813.750002,700.717131474104,700,351760,344.909940239044,326.465,173144.79,0.207792370517928,0.20462,104.31177,0.178142430278884,0.17275,89.4275,NA,NA,NA,46.7091633466135,36,23448,502
"470",2013,"Clergy",8825.95454545455,9750,582513,875.636363636364,0,57792,59.2121212121212,11.5,3908,5.95454545454545,6,393,0.0733742424242424,0.06865,4.8427,0.0865234848484848,0.084725,5.71055,5327.49116160606,5033.3333335,351614.416666,702.121212121212,700,46340,281.910909090909,247.16,18606.12,0.211910909090909,0.206655,13.98612,0.181809090909091,0.1769,11.9994,NA,NA,NA,43.2727272727273,36,2856,66
"471",2013,"Clerical",7481.75865921788,6200,6696174,900.408938547486,0,805866,30.927374301676,1,27680,4.77094972067039,4,4270,0.0848253631284916,0.0774,75.9187,0.0924722458100559,0.09066,82.76266,3607.66955307709,3333.333333,3228864.250004,688.938547486033,680,616600,239.617206703911,192.96,214457.4,0.23347348603352,0.22712,208.95877,0.201357318435754,0.1979,180.2148,NA,NA,NA,44.3664804469274,36,39708,895
"472",2013,"Computer Programmer",12676.3850671141,12000,15110251,735.066275167785,0,876199,69.6753355704698,1,83053,6.3993288590604,6,7628,0.061947567114094,0.0549,73.8415,0.0821872734899329,0.08227,97.96723,7820.32634227433,7500,9321828.999991,705.302013422819,700,840720,388.217474832215,363.1,462755.23,0.192874916107383,0.18725,229.9069,0.163840520134228,0.1559,195.2979,NA,NA,NA,44.1744966442953,36,52656,1192
"473",2013,"Construction",11185.4649122807,10000,6375715,833.577192982456,0,475139,54.1017543859649,1,30838,5.33684210526316,5,3042,0.0717247368421053,0.06615,40.8831,0.0864599649122807,0.085535,49.28218,6090.80979533333,5512.5,3471761.58334,699.684210526316,700,398820,346.676368421053,332.29,197605.53,0.210442298245614,0.2043,119.95211,0.179675964912281,0.176,102.4153,NA,NA,NA,44.4210526315789,36,25320,570
"474",2013,"Dentist",10534.4827586207,10000,305500,354.620689655172,0,10284,46.1724137931034,5,1339,5.48275862068965,5,159,0.0701,0.0624,2.0329,0.08735,0.08268,2.53315,10454.5545977241,9300,303182.083334,710.344827586207,700,20600,321.166896551724,326.87,9313.84,0.208886896551724,0.20808,6.05772,0.178758620689655,0.1774,5.184,NA,NA,NA,43.448275862069,36,1260,29
"475",2013,"Doctor",16241.6273291925,15000,2614902,531.341614906832,0,85546,98.5714285714286,2,15870,6.57142857142857,7,1058,0.0566708074534161,0.0499,9.124,0.078165900621118,0.07517,12.58471,16779.6708074162,14465,2701526.999994,716.273291925466,720,115320,516.035652173913,486.41,83081.74,0.182833664596273,0.17685,29.43622,0.153444099378882,0.1458,24.7045,NA,NA,NA,42.2608695652174,36,6804,161
"476",2013,"Engineer - Chemical",14166.6666666667,15000,977500,210.695652173913,0,14538,82.0724637681159,1,5663,6.18840579710145,6,427,0.0617289855072464,0.0549,4.2593,0.0823882608695652,0.08321,5.68479,9496.17874394203,9166.666667,655236.333332,705.797101449275,700,48700,428.022753623188,408.9,29533.57,0.192734637681159,0.19144,13.29869,0.163717391304348,0.1559,11.2965,0.20463768115942,0.19,14.12,44.3478260869565,36,3060,69
"477",2013,"Engineer - Electrical",12376.6417910448,10500,4146175,2801.00895522388,0,938338,72.2298507462687,2,24197,6.22686567164179,6,2086,0.0619355223880597,0.0549,20.7484,0.0823411044776119,0.08215,27.58427,7970.23159205075,7500,2670027.583337,707.343283582089,700,236960,379.750328358209,344.65,127216.36,0.192780059701493,0.18837,64.58132,0.16404,0.155,54.9534,NA,NA,NA,44.6686567164179,36,14964,335
"478",2013,"Engineer - Mechanical",12139.8081896552,10500,5632871,1277.46982758621,0,592746,65.8168103448276,1,30539,5.94827586206897,6,2760,0.065432974137931,0.0574,30.3609,0.0849740301724138,0.08529,39.42795,7123.52676003017,6666.666667,3305316.416654,704.137931034483,700,326720,362.676724137931,340.025,168282,0.199676379310345,0.19501,92.64984,0.170788362068966,0.1639,79.2458,NA,NA,NA,46.5,36,21576,464
"479",2013,"Executive",14580.104137931,15000,21141151,782.62275862069,0,1134803,79.211724137931,1,114857,6.34551724137931,6,9201,0.0615275172413793,0.0549,89.2149,0.0825947379310345,0.08279,119.76237,11290.9433333366,9496.9166665,16371867.833338,708.193103448276,700,1026880,438.513103448276,397.385,635844,0.1924178,0.18837,279.00581,0.163726827586207,0.1579,237.4039,NA,NA,NA,45.6827586206897,36,66240,1450
"480",2013,"Fireman",12734.0683760684,12000,1489886,417.940170940171,0,48899,87,9,10179,5.81196581196581,6,680,0.0655401709401709,0.0624,7.6682,0.0875878632478632,0.08724,10.24778,6921.40669518803,6416.666667,809804.583337,708.888888888889,700,82940,372.51,368.69,43583.67,0.202596581196581,0.19859,23.7038,0.17375811965812,0.1699,20.3297,0.21957264957265,0.2,25.69,47.2820512820513,36,5532,117
"481",2013,"Flight Attendant",10112.5,10000,404500,11.675,0,467,34.175,1,1367,5.35,5,214,0.0739875,0.0699,2.9595,0.08814675,0.08922,3.52587,4914.16666665,5000,196566.666666,696,680,27840,325.7755,299.445,13031.02,0.2152985,0.2194,8.61194,0.1841625,0.1907,7.3665,0.2855,0.275,11.42,44.4,36,1776,40
"482",2013,"Food Service",6777.41071428571,4000,2277210,672.41369047619,0,225931,25.9077380952381,1,8705,4.59821428571429,4,1545,0.0858782738095238,0.0799,28.8551,0.0916300297619048,0.09015,30.78769,3208.06398808333,2916.666667,1077909.499996,688.809523809524,680,231440,225.583005952381,168.17,75795.89,0.234946071428571,0.23438,78.94188,0.201767261904762,0.1997,67.7938,NA,NA,NA,42.1428571428571,36,14160,336
"483",2013,"Food Service Management",9260.52752293578,10000,4037590,804.392201834862,0,350715,48.9633027522936,1,21348,5.1605504587156,5,2250,0.074830504587156,0.0699,32.6261,0.0886737614678899,0.08744,38.66176,4822.18329511239,4375,2102471.916669,696.51376146789,700,303680,292.460068807339,273.55,127512.59,0.21714869266055,0.21025,94.67683,0.185636467889908,0.1765,80.9375,NA,NA,NA,43.5963302752294,36,19008,436
"484",2013,"Homemaker",5978.26086956522,4000,137500,166.565217391304,0,3831,25.8260869565217,2,594,4.30434782608696,4,99,0.0898347826086957,0.0849,2.0662,0.09253,0.08821,2.12819,3426.78260869565,2333.333333,78816,688.695652173913,680,15840,197.518260869565,163.56,4542.92,0.240345652173913,0.2354,5.52795,0.207269565217391,0.198,4.7672,NA,NA,NA,43.304347826087,36,996,23
"485",2013,"Investor",10983.8870967742,10000,681001,4980.66129032258,0,308801,84.4838709677419,43,5238,5.59677419354839,4.5,347,0.0629838709677419,0.05865,3.905,0.0813785483870968,0.07921,5.04547,10548.1868279194,6541.666667,653987.583331,715.806451612903,700,44380,371.942419354839,310.265,23060.43,0.193459193548387,0.190745,11.99447,0.164290322580645,0.1572,10.186,NA,NA,NA,42.9677419354839,36,2664,62
"486",2013,"Judge",16188.8888888889,15000,145700,0,0,0,64.5555555555556,1,581,7.66666666666667,8,69,0.0463,0.0374,0.4167,0.0703644444444444,0.06706,0.63328,11152.7962962222,12333.333333,100375.166666,731.111111111111,700,6580,503.221111111111,473.44,4528.99,0.159874444444444,0.14714,1.43887,0.1332,0.1189,1.1988,0.228888888888889,0.21,2.06,41.3333333333333,36,372,9
"487",2013,"Laborer",8274.12614259598,8500,4525947,346.135283363803,0,189336,32.9798903107861,1,18040,4.91042047531993,4,2686,0.082445886654479,0.0774,45.0979,0.0907890310786106,0.08926,49.6616,3906.28001219013,3583.333333,2136735.166668,690.201096892139,680,377540,264.529945155393,247.72,144697.88,0.228264131627057,0.2214,124.86048,0.196806581352834,0.1914,107.6532,NA,NA,NA,45.1700182815356,36,24708,547
"488",2013,"Landscaping",7717.5,8000,617400,555.9375,0,44475,38.175,1,3054,4.7125,4,377,0.0799675,0.0724,6.3974,0.089371375,0.08726,7.14971,4324.4052082875,3541.6666665,345952.416663,693,700,55440,250.76275,227.215,20061.02,0.225088875,0.217655,18.00711,0.19237,0.1852,15.3896,NA,NA,NA,42.6,36,3408,80
"489",2013,"Medical Technician",9428.60358056266,10000,3686584,846.953964194373,0,331159,50.2966751918159,1,19666,5.11253196930946,5,1999,0.0760557544757033,0.0699,29.7378,0.0895770588235294,0.08872,35.02463,4590.41005967519,4166.666667,1794850.333333,697.237851662404,700,272620,290.850997442455,273.38,113722.74,0.21934831202046,0.21434,85.76519,0.188043989769821,0.1824,73.5252,NA,NA,NA,44.7161125319693,36,17484,391
"490",2013,"Military Enlisted",11033.4498141264,10000,2967998,485.230483271375,0,130527,40.8698884758364,1,10994,5.182156133829,5,1394,0.0793955390334573,0.0774,21.3574,0.0911806319702602,0.08976,24.52759,5405.37112763569,5416.666667,1454044.833334,694.869888475836,680,186920,342.961338289963,343.91,92256.6,0.224755055762082,0.22108,60.45911,0.193662081784387,0.1915,52.0951,NA,NA,NA,45.635687732342,36,12276,269
"491",2013,"Military Officer",13377,15000,1096914,249.853658536585,0,20488,50.1341463414634,1,4111,6.25609756097561,6,513,0.0661426829268293,0.06365,5.4237,0.0858921951219512,0.08501,7.04316,8408.89634145122,8508.1666665,689529.499999,706.585365853659,700,57940,407.334512195122,392.835,33401.43,0.201223902439024,0.20593,16.50036,0.172729268292683,0.17165,14.1638,NA,NA,NA,45.6585365853659,36,3744,82
"492",2013,"Nurse's Aide",6278,4000,1098650,345.177142857143,0,60406,28.2514285714286,1,4944,4.39428571428571,4,769,0.0918314285714286,0.0874,16.0705,0.0942962285714286,0.09167,16.50184,3015.82190478286,2916.666667,527768.833337,686.171428571429,680,120080,210.049428571429,164.79,36758.65,0.244710057142857,0.2354,42.82426,0.211490285714286,0.2049,37.0108,NA,NA,NA,42.9942857142857,36,7524,175
"493",2013,"Nurse (LPN)",9472.77777777778,10000,1705100,540.361111111111,0,97265,39.6944444444444,1,7145,5.12222222222222,5,922,0.0765577777777778,0.06865,13.7804,0.0900881666666667,0.0876,16.21587,4255.57175923889,4083.333333,766002.916663,695.111111111111,680,125120,298.026333333333,307.83,53644.74,0.220473888888889,0.21316,39.6853,0.189139444444444,0.17845,34.0451,NA,NA,NA,44.9333333333333,36,8088,180
"494",2013,"Nurse (RN)",12867.8382492864,13000,13524098,1118.48810656518,0,1175531,60.8325404376784,1,63935,5.76117982873454,6,6055,0.0658521408182683,0.0599,69.2106,0.0846193149381541,0.08421,88.9349,6919.12440533302,6500,7271999.750005,702.09324452902,700,737900,396.244281636537,374.32,416452.74,0.20060164605138,0.19859,210.83233,0.170914652711703,0.1655,179.6313,NA,NA,NA,44.7459562321598,36,47028,1051
"495",2013,"Other",9833.01592652871,10000,84583603,884.895954429203,0,7611875,51.0366193908393,1,439017,5.26086956521739,5,45254,0.0755772494768659,0.0699,650.1155,0.0899370820739363,0.0888,773.63878,5396.89936449151,4583.333333,46424128.333356,698.658451522902,700,6009860,304.300276679842,272.855,2617590.98,0.218610601023018,0.2129,1880.48839,0.187921448500349,0.1824,1616.5003,NA,NA,NA,45.2741222971402,36,389448,8602
"496",2013,"Pharmacist",15810.3428571429,15000,1660086,5247.24761904762,0,550961,80.2666666666667,3,8428,6.38095238095238,7,670,0.0562933333333333,0.0499,5.9108,0.0825590476190476,0.08209,8.6687,10592.9793650857,10416.666667,1112262.833334,718.285714285714,720,75420,464.243428571429,433.67,48745.56,0.184565714285714,0.18214,19.3794,0.157602857142857,0.1519,16.5483,NA,NA,NA,48.1142857142857,60,5052,105
"497",2013,"Pilot - Private/Commercial",15023.3333333333,15000,811260,513.888888888889,0,27750,83.6851851851852,5.5,4519,6.55555555555556,7,354,0.0609833333333333,0.05115,3.2931,0.0822885185185185,0.08219,4.44358,10422.3024691296,9125,562804.333333,719.259259259259,720,38840,437.705,385.125,23636.07,0.190451296296296,0.18136,10.28437,0.162842592592593,0.15545,8.7935,NA,NA,NA,45.3333333333333,36,2448,54
"498",2013,"Police Officer/Correction Officer",12272.947008547,10000,7179674,1656.59316239316,0,969107,60.8153846153846,1,35577,5.76752136752137,6,3374,0.0680104273504274,0.0624,39.7861,0.0863157606837607,0.08524,50.49472,6459.97834759658,6155,3779087.333344,703.316239316239,700,411440,362.734188034188,338.92,212199.5,0.203987025641026,0.19859,119.33241,0.175177777777778,0.1695,102.479,0.248461538461538,0.24,145.35,47.7333333333333,36,27924,585
"499",2013,"Postal Service",9982.89447236181,10000,1986596,1182.91959798995,0,235401,46.2814070351759,1,9210,5.25628140703518,5,1046,0.0768678391959799,0.0699,15.2967,0.0910683417085427,0.0878,18.1226,5147.40117255779,5000,1024332.833339,695.879396984925,680,138480,303.464974874372,289.54,60389.53,0.220853718592965,0.2129,43.94989,0.190611055276382,0.184,37.9316,NA,NA,NA,46.4924623115578,36,9252,199
"500",2013,"Principal",14882.0081300813,15000,1830487,474.325203252033,0,58342,82.6991869918699,1,10172,5.82113821138211,6,716,0.0639634146341463,0.0599,7.8675,0.0832139837398374,0.0836,10.23532,7888.61517613008,7166.666667,970299.666664,711.707317073171,700,87540,447.928211382114,434.31,55095.17,0.196459918699187,0.19323,24.16457,0.167149593495935,0.166,20.5594,NA,NA,NA,46.3414634146341,36,5700,123
"501",2013,"Professional",11709.2462068966,10000,50935221,1041.55586206897,0,4530768,62.415632183908,1,271508,5.76390804597701,6,25073,0.0696522068965517,0.0624,302.9871,0.0870514229885058,0.0861,378.67369,7419.10503831885,6666.666667,32273106.916687,699.875862068965,700,3044460,355.308781609195,329.9,1545593.2,0.207491501149425,0.20268,902.58803,0.177945977011494,0.1725,774.065,NA,NA,NA,45.8096551724138,36,199272,4350
"502",2013,"Professor",12012.5602094241,10500,2294399,819.460732984293,0,156517,79.4240837696335,3,15170,6.17801047120419,6,1180,0.0604162303664921,0.0524,11.5395,0.0818925654450262,0.08223,15.64148,7002.40270508901,6250,1337458.916672,714.031413612565,700,136380,364.90497382199,343.91,69696.85,0.190073926701571,0.18555,36.30412,0.161724083769634,0.1535,30.8893,NA,NA,NA,44.2931937172775,36,8460,191
"503",2013,"Psychologist",10023.6363636364,10000,551300,146.290909090909,0,8046,66.7636363636364,5,3672,5.54545454545455,5,305,0.0599181818181818,0.0499,3.2955,0.0797581818181818,0.07713,4.3867,6934.31515149091,6416.666667,381387.333332,714.545454545455,700,39300,315.823818181818,315.63,17370.31,0.188776181818182,0.18214,10.38269,0.158885454545455,0.1459,8.7387,NA,NA,NA,40.8,36,2244,55
"504",2013,"Realtor",7700.95238095238,6000,808600,3209.53333333333,0,337001,44.5142857142857,1,4674,4.46666666666667,4,469,0.0841733333333333,0.0749,8.8382,0.0915976190476191,0.0905,9.61775,6813.94841271429,5000,715464.583335,689.904761904762,680,72440,253.406476190476,200.69,26607.68,0.233056476190476,0.22108,24.47093,0.199640952380952,0.187,20.9623,NA,NA,NA,41.9428571428571,36,4404,105
"505",2013,"Religious",7575,4500,227250,501.3,0,15039,52,9.5,1560,4.96666666666667,4,149,0.08185,0.0824,2.4555,0.0929323333333333,0.09445,2.78797,4374.4194444,4098.666667,131232.583332,688,690,20640,253.577333333333,170.785,7607.32,0.232458,0.23842,6.97374,0.198353333333333,0.20095,5.9506,NA,NA,NA,40.8,36,1224,30
"506",2013,"Retail Management",10289.0552423901,10000,9126392,1120.86696730552,0,994209,50.7294250281849,1,44997,5.43855693348365,5,4824,0.0737261555806088,0.0674,65.3951,0.0883401465614431,0.08728,78.35771,5517.66309658399,4766.666667,4894167.16667,694.363021420519,680,615900,319.202886133033,291.99,283132.96,0.214384024802706,0.21115,190.15863,0.184056144306652,0.1769,163.2578,NA,NA,NA,45.4160090191657,36,40284,887
"507",2013,"Sales - Commission",11575.0716510903,10000,11146794,1393.65524402908,0,1342090,54.4797507788162,1,52464,5.60436137071651,5,5397,0.0717811007268951,0.0674,69.1252,0.0869619314641745,0.0861,83.74434,7736.67419523053,6250,7450417.250007,697.466251298027,700,671660,352.343966770509,324.34,339307.24,0.21037481827622,0.20524,202.59095,0.180325856697819,0.176,173.6538,NA,NA,NA,45.8442367601246,36,44148,963
"508",2013,"Sales - Retail",8104.14250614251,7000,6596772,426.32800982801,0,347031,41.8980343980344,1,34105,4.96683046683047,4,4043,0.0819587223587224,0.0749,66.7144,0.0904693734643735,0.088465,73.64207,4279.59940622727,3666.666667,3483593.916669,690.614250614251,680,562160,261.084557739558,200.825,212522.83,0.227800036855037,0.22108,185.42923,0.195924078624079,0.1887,159.4822,NA,NA,NA,43.6363636363636,36,35520,814
"509",2013,"Scientist",11243.9108910891,10000,1135635,477.475247524752,0,48225,52.8118811881188,1,5334,6.27722772277228,6,634,0.0597960396039604,0.0499,6.0394,0.0806169306930693,0.08027,8.14231,7019.26732676238,6500,708946.000003,702.178217821782,700,70920,336.599504950495,314.69,33996.55,0.187240297029703,0.18136,18.91127,0.159713861386139,0.1509,16.1311,NA,NA,NA,45.5049504950495,36,4596,101
"510",2013,"Skilled Labor",9390.85460251046,10000,8977657,463.069037656904,0,442694,42.831589958159,1,40947,5.21234309623431,5,4983,0.0765139121338912,0.0724,73.1473,0.0890311506276151,0.08872,85.11378,4766.12813806904,4416.666667,4556418.499994,691.569037656904,680,661140,290.144989539749,263.17,277378.61,0.218637709205021,0.21342,209.01765,0.188024476987448,0.184,179.7514,NA,NA,NA,45.6401673640167,36,43632,956
"511",2013,"Social Worker",9206.87258687259,10000,2384580,443.714285714286,0,114922,50.6293436293436,1,13113,5.26254826254826,5,1363,0.0744938223938224,0.0699,19.2939,0.088559111969112,0.08724,22.93681,4508.14124838996,4250,1167608.583333,694.671814671815,680,179920,286.277181467181,277.61,74145.79,0.216142548262548,0.21156,55.98092,0.185148648648649,0.1795,47.9535,NA,NA,NA,44.988416988417,36,11652,259
"512",2013,"Student - College Freshman",5125,4250,20500,22,0,88,36.5,33.5,146,6.5,7,26,0.07995,0.0787,0.3198,0.087465,0.080385,0.34986,3904.16666675,2750,15616.666667,675,660,2700,163.2725,131.17,653.09,0.2179025,0.20757,0.87161,0.1907,0.18065,0.7628,0.2975,0.255,1.19,48,48,192,4
"513",2013,"Student - College Graduate Student",5666.66666666667,4000,119000,0,0,0,32.6190476190476,3,685,5.04761904761905,5,106,0.0746857142857143,0.0674,1.5684,0.0921042857142857,0.0975,1.93419,3176.37301590476,2166.666667,66703.833334,699.047619047619,700,14680,181.422857142857,140.33,3809.88,0.221228095238095,0.21566,4.64579,0.189071428571429,0.1905,3.9705,NA,NA,NA,42.8571428571429,36,900,21
"514",2013,"Student - College Junior",6000,4000,30000,92,0,460,51.4,35,257,3.4,4,17,0.11796,0.1375,0.5898,0.108036,0.10544,0.54018,3083.3333334,3750,15416.666667,668,640,3340,192.666,150.68,963.33,0.28768,0.30337,1.4384,0.2566,0.2769,1.283,NA,NA,NA,50.4,60,252,5
"515",2013,"Student - College Senior",4260.92857142857,3876.5,59653,380.142857142857,0,5322,17.5714285714286,1,246,5.28571428571429,5,74,0.0772571428571429,0.06115,1.0816,0.0885642857142857,0.08154,1.2399,2115.50000007143,1875,29617.000001,678.571428571429,680,9500,143.537857142857,103.2,2009.53,0.21955,0.192455,3.0737,0.188507142857143,0.156,2.6391,NA,NA,NA,42.8571428571429,36,600,14
"516",2013,"Student - College Sophomore",2500,2500,7500,0,0,0,1.66666666666667,1,5,3.66666666666667,3,11,0.104966666666667,0.1225,0.3149,0.10536,0.10748,0.31608,1416.66666666667,1916.666667,4250,720,720,2160,80.5233333333333,78.58,241.57,0.268773333333333,0.30748,0.80632,0.2389,0.2809,0.7167,0.536666666666667,0.49,1.61,52,60,156,3
"517",2013,"Student - Community College",4000,4000,4000,0,0,0,87,87,87,3,3,3,0.1075,0.1075,0.1075,0.1051,0.1051,0.1051,2500,2500,2500,700,700,700,157.33,157.33,157.33,0.28032,0.28032,0.28032,0.2419,0.2419,0.2419,NA,NA,NA,36,36,36,1
"518",2013,"Student - Technical School",7000,7000,7000,0,0,0,1,1,1,9,9,9,0.0424,0.0424,0.0424,0.07689,0.07689,0.07689,3333.333333,3333.333333,3333.333333,680,680,680,237.51,237.51,237.51,0.1709,0.1709,0.1709,0.1349,0.1349,0.1349,0.13,0.13,0.13,36,36,36,1
"519",2013,"Teacher",9868.4056059357,10000,11970376,744.676834295136,0,903293,50.1533388293487,1,60836,5.42291838417148,5,6578,0.0711159109645507,0.0649,86.2636,0.0876310387469085,0.0868,106.29645,4996.21145919868,4721.75,6060404.500008,703.446001648805,700,853280,300.304220939819,279.64,364269.02,0.210143569661995,0.20462,254.90415,0.180244682605111,0.176,218.6368,NA,NA,NA,45.6751854905194,36,55404,1213
"520",2013,"Teacher's Aide",5208.33333333333,4000,375000,414.305555555556,0,29830,33.0833333333333,2,2382,4.83333333333333,4,348,0.094325,0.0912,6.7914,0.0963933333333333,0.1008,6.94032,2772.88541665278,2458.3333335,199647.749999,687.777777777778,680,49520,176.017638888889,147.78,12673.27,0.249678333333333,0.25365,17.97684,0.216691666666667,0.2179,15.6018,NA,NA,NA,43,36,3096,72
"521",2013,"Tradesman - Carpenter",8768.18181818182,10000,289350,1067.39393939394,0,35224,26.6363636363636,1,879,4.57575757575758,4,151,0.0730333333333333,0.0599,2.4101,0.0858369696969697,0.0837,2.83262,4791.18434342424,4166.666667,158109.083333,703.030303030303,700,23200,269.057878787879,254.97,8878.91,0.211583939393939,0.19859,6.98227,0.18039696969697,0.1685,5.9531,NA,NA,NA,44,36,1452,33
"522",2013,"Tradesman - Electrician",12646.0843373494,10625,2099250,1264.74698795181,0,209948,67.0120481927711,1,11124,6.32530120481928,6,1050,0.0639066265060241,0.0599,10.6085,0.0846793373493976,0.082735,14.05677,6386.08935743374,6141.666667,1060090.833334,700.361445783133,700,116260,358.311265060241,351.285,59479.67,0.196462831325301,0.194325,32.61283,0.168618072289157,0.1655,27.9906,NA,NA,NA,49.1566265060241,60,8160,166
"523",2013,"Tradesman - Mechanic",10570.1662591687,10000,4323198,854.437652811736,0,349465,38.9095354523227,1,15914,5.32273838630807,5,2177,0.0727843520782396,0.0674,29.7688,0.0882164792176039,0.08627,36.08054,5409.20110025183,5000,2212363.250003,690.904645476773,680,282580,319.311051344743,304.72,130598.22,0.21241608801956,0.20593,86.87818,0.182760880195599,0.1769,74.7492,NA,NA,NA,47.3251833740831,36,19356,409
"524",2013,"Tradesman - Plumber",10290.65625,10000,329301,268.40625,0,8589,46.375,1.5,1484,5.09375,4.5,163,0.0806375,0.07615,2.5804,0.089904375,0.08752,2.87694,5190.34895825,5000,166091.166664,691.25,680,22120,307.4271875,296.81,9837.67,0.224595625,0.21209,7.18706,0.193803125,0.18175,6.2017,NA,NA,NA,47.25,36,1512,32
"525",2013,"Truck Driver",9840.70789865872,10000,6603115,729.707898658718,0,489634,40.1043219076006,1,26910,5.23695976154993,5,3514,0.0758090909090909,0.0699,50.8679,0.0886106855439642,0.08724,59.45777,5152.12916046051,4583.333333,3457078.666669,689.150521609538,680,462420,309.691654247392,302.39,207803.1,0.217985245901639,0.21342,146.2681,0.186746050670641,0.1824,125.3066,NA,NA,NA,44.5126676602086,36,29868,671
"526",2013,"Waiter/Waitress",6671.79487179487,4000,780600,138.923076923077,0,16254,33.0598290598291,1,3868,4.4957264957265,4,526,0.0918931623931624,0.0899,10.7515,0.0946778632478632,0.0941,11.07731,3049.1823361282,2916.666667,356754.333327,683.760683760684,680,80000,234.491709401709,164.79,27435.53,0.245839829059829,0.23898,28.76326,0.212037606837607,0.2085,24.8084,NA,NA,NA,41.7435897435897,36,4884,117
"527",2014,"",8383.64559386973,6500,4376263,531.530651340996,0,277459,26.1666666666667,1,13659,5.23371647509579,5,2732,0.0679444444444444,0.0624,35.467,0.075057662835249,0.07705,39.1801,3722.89319921648,3227.0833335,1943350.249991,687.586206896552,680,358920,270.763544061303,202.41,141338.57,0.194473697318008,0.19501,101.51527,0.163160344827586,0.1585,85.1697,0.293409961685824,0.27,153.16,40.9655172413793,36,21384,522
"528",2014,"Accountant/CPA",12920.0423452769,12000,3966453,561.742671009772,0,172455,27.9934853420195,1,8594,6.09771986970684,6,1872,0.0594941368078176,0.0499,18.2647,0.071602996742671,0.07192,21.98212,6986.67861019218,6000,2144910.333329,697.589576547231,700,214160,395.865667752443,366.37,121530.76,0.178459543973941,0.16969,54.78708,0.149711074918567,0.14,45.9613,NA,NA,NA,42.8794788273616,36,13164,307
"529",2014,"Administrative Assistant",9653.35820895522,10000,1940325,674.228855721393,0,135520,28.9402985074627,1,5817,5.75621890547264,6,1157,0.067647263681592,0.0624,13.5971,0.0749801492537313,0.07463,15.07101,4186.00621891542,3916.666667,841387.250002,686.666666666667,680,138020,302.851293532338,288.56,60873.11,0.192527910447761,0.18671,38.69811,0.162741791044776,0.1535,32.7111,NA,NA,NA,43.6417910447761,36,8772,201
"530",2014,"Analyst",13504.7824858757,14250,4780693,384.090395480226,0,135968,26.6016949152542,1,9417,6.45197740112994,6,2284,0.0564460451977401,0.0474,19.9819,0.070474802259887,0.07192,24.94808,6894.04543314124,6250,2440492.083332,699.039548022599,700,247460,399.404406779661,376.885,141389.16,0.172303672316384,0.16682,60.9955,0.144998587570621,0.1355,51.3295,NA,NA,NA,44.6101694915254,36,15792,354
"531",2014,"Architect",13189.2,13000,263784,0,0,0,28.2,1,564,7.7,8,154,0.046285,0.0449,0.9257,0.0648585,0.066565,1.29717,7979.92916665,7408.333333,159598.583333,708,700,14160,377.062,341.84,7541.24,0.150815,0.15147,3.0163,0.127495,0.12845,2.5499,0.1935,0.185,3.87,44.4,36,888,20
